x (pc),y (pc),z (pc)
-3350.205572,2689.785742,-546.5677353
-220.9524248,2693.252433,-204.135643
6786.925513,2742.0959,364.4079491
-3097.077354,2773.973856,277.6146856
-2466.648474,2781.18476,-436.698569
-4643.783561,2786.958381,109.6641112
-9064.513354,2788.608426,-1105.696476
-6971.431343,2794.020761,-87.82942397
991.5801179,2801.689793,-9.336798008
-766.098246,2806.155526,81.75966024
-3797.507311,2822.335064,707.1202228
1884.285836,2827.505082,-146.5704516
-224.0643666,2828.075341,18.81555859
1428.717436,2848.114697,688.9188364
-4367.603786,2848.291448,-392.0637626
-87.36272832,2875.848695,102.4843231
4466.375346,2885.006684,504.4885574
523.1448126,2893.028713,17.44620881
-1269.112558,2913.195644,48.25405602
3779.669364,2924.422952,-883.9965473
-1609.738751,2946.349093,62.70708216
-2787.491595,2964.227308,-2.84069766
3356.398012,2985.191501,192.9769054
-63.86886114,2999.06813,-208.7106197
199.2594487,3040.111709,211.9728076
925.1027067,3060.226952,2.231926866
-465.5326348,3100.144855,-24.62197929
7896.896347,3105.894796,68.12924264
-677.9433191,3122.417609,-308.2225323
-1088.43329,3123.799072,-7.505607475
-5135.123305,3135.722966,-45.15665437
1510.549037,3138.689064,309.6474866
-1110.533518,3165.87096,1.171115904
7162.935398,3177.167851,-128.5687985
1138.358168,3182.811359,-70.80632163
2987.964292,3200.837677,300.0475947
-753.886447,3229.419291,717.6038396
-1249.508366,3229.781858,352.9858268
-1076.293672,3237.344514,54.18879872
-2617.480783,3238.093296,-49.41818668
3029.124681,3254.027115,317.1122851
978.7465572,3268.549065,-19.6516006
-914.9646993,3285.890207,-26.19434208
-1148.134273,3295.140648,-62.73597144
-1355.464243,3309.898679,-228.7868479
-4257.1831,3317.708011,355.649559
980.2967403,3335.06024,381.3141695
-6110.672384,3364.928089,-38.96113141
-4979.334202,3368.728436,-1568.205543
-1255.929113,3377.091614,-253.8469804
-1879.205041,3436.708957,-22.56017571
4333.6343,3465.690958,-0.968483197
-478.2690908,3505.097693,-130.9535841
3263.769578,3524.550532,300.5340134
-6413.379836,3530.159599,698.461366
-18.6598883,3563.743585,-151.2364749
2233.61137,3575.91403,829.4745909
-5885.242376,3596.59829,-495.6086265
-1169.831875,3613.242628,27.84054476
1911.309426,3623.587791,-982.7903123
742.4343266,3626.49713,197.8859239
-555.7882969,3627.857927,-1094.827032
1424.29764,3662.575305,283.7575915
-1777.843455,3667.838676,2.845584581
1411.811523,3704.927992,298.1154179
2416.29634,3709.420816,6.18125607
1533.464498,3709.433373,-725.831722
1.954208247,3732.262487,224.3521964
-1523.590576,3807.320898,34.35605538
-2936.955272,3819.226824,502.1316533
-1983.513662,3884.480854,59.38055014
-3755.258922,3887.326461,-27.35704655
4401.538335,3925.763653,2071.193141
860.9679726,3952.069499,519.5813946
-1048.278635,3959.180436,246.1933837
1879.469519,3981.442767,481.4029695
652.3059875,4009.719923,-771.2768889
2540.255831,4032.296879,1548.484159
952.3186494,4161.378968,-19.37204101
-5896.288288,4184.081717,-399.1561301
3932.890315,4186.638264,97.25644455
-3120.540311,4209.480605,10.06007163
-5632.57625,4224.44791,799.7003432
1268.45605,4225.304751,173.3320866
-6335.927043,4227.135928,-1143.745755
466.405468,4314.373963,65.14022298
-1601.69465,4379.204476,1073.949441
408.2266677,4494.346394,-37.01993812
2935.764607,4515.503176,106.2367147
-288.410015,4558.752178,737.3786275
170.3902291,4559.860217,1625.72383
831.9495238,4568.856331,-12.15794968
-4713.850336,4592.029693,49.38938714
1092.731896,4608.208901,6.612701321
-2204.677273,4668.247696,-58.57112065
2178.621081,4680.596499,46.85725836
-951.0389118,4759.484813,-64.38400617
2286.737412,4785.643666,473.3621308
-2386.749427,4805.969225,-6.555804105
-3675.163809,4878.87855,-184.4886964
-2508.174413,4920.446244,-42.41317834
-3725.781208,4958.668777,-211.1737372
-4788.254108,5028.162154,402.7815104
-748.1591833,5091.115854,-111.3831044
165.6170451,5099.905413,-856.6281419
244.5412797,5128.417041,1192.886925
1285.310899,5201.485777,26.18402335
-626.5314034,5341.452939,577.5983929
2078.401648,5397.520236,115.0951245
-947.2962153,5399.935449,-81.33895878
-2929.546587,5637.211901,-14.41448739
3344.435907,5804.424872,-1.16919606
11095.49868,5991.807834,420.5197506
-2548.094558,6160.766316,-32.58097866
-2576.467541,6254.076764,-5.902702781
-3511.708189,6470.454737,-12.84910743
31.39038049,6661.19632,-190.7202905
-976.0995026,6682.753407,-134.393702
-2609.939396,6892.447956,1205.571038
-1321.849535,6949.144064,-416.5412154
-134.0908091,7047.624373,1072.338732
188.4198416,7054.310803,-242.7304338
-2015.987988,7230.200618,5.240176121
462.4071229,7349.750752,-415.5954069
-2187.50416,7375.435289,-5.370726738
186.3578949,7571.181062,-152.0297863
-1476.020125,7672.074929,-59.99894303
-1703.507148,7722.285109,28.98426893
1816.091146,7749.027325,8.334643787
-820.8305795,8848.284975,-808.7145131
